Plot ID,Row,Column,Accession,PECO:0007167,PECO:0007102,width,length,Rack,Sowing date,Harvest date,HI_CalcGbSamp_%,SpkPop_CalcGbSamp_m2,WtGrSp_CalcGbSamp_g,TGrUa_CalcFh_m2,GrNoSp_CalcGbSamp_No,TGW_CalcTGW_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,BioYld100_CalcGbSamp_tha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GPD_CalcFh_%,Nsur_CalcFh_kgha,GrnNCnc_Com_%,GrnAlCnc_Icp_ppm,GrnAsCnc_Icp_ppm,GrnCaCnc_Icp_ppm,GrnCdCnc_Icp_ppm,GrnCoCnc_Icp_ppm,GrnCrCnc_Icp_ppm,GrnCuCnc_Icp_ppm,GrnFeCnc_Icp_ppm,GrnKCnc_Icp_ppm,GrnMgCnc_Icp_ppm,GrnMnCnc_Icp_ppm,GrnMoCnc_Icp_ppm,GrnNaCnc_Icp_ppm,GrnPCnc_Icp_ppm,GrnPbCnc_Icp_ppm,GrnSCnc_Icp_ppm,GrnSeCnc_Icp_ppm,GrnTiCnc_Icp_ppm,GrnZnCnc_Icp_ppm,StrwNCnc_Com_%,StrwAlCnc_Icp_ppm,StrwAsCnc_Icp_ppm,StrwCaCnc_Icp_ppm,StrwCdCnc_Icp_ppm,StrwCoCnc_Icp_ppm,StrwCrCnc_Icp_ppm,StrwCuCnc_Icp_ppm,StrwFeCnc_Icp_ppm,StrwKCnc_Icp_ppm,StrwMgCnc_Icp_ppm,StrwMnCnc_Icp_ppm,StrwMoCnc_Icp_ppm,StrwNaCnc_Icp_ppm,StrwNiCnc_Icp_ppm,StrwPCnc_Icp_ppm,StrwPbCnc_Icp_ppm,StrwSCnc_Icp_ppm,StrwSeCnc_Icp_ppm,StrwTiCnc_Icp_ppm,StrwZnCnc_Icp_ppm,BmsNCnc_CalcComb_%,BmsAlCnc_CalcIcp_ppm,BmsAsCnc_CalcIcp_ppm,BmsCaCnc_CalcIcp_ppm,BmsCdCnc_CalcIcp_ppm,BmsCoCnc_CalcIcp_ppm,BmsCrCnc_CalcIcp_ppm,BmsCuCnc_CalcIcp_ppm,BmsFeCnc_CalcIcp_ppm,BmsKCnc_CalcIcp_ppm,BmsMgCnc_CalcIcp_ppm,BmsMnCnc_CalcIcp_ppm,BmsMoCnc_CalcIcp_ppm,BmsNaCnc_CalcIcp_ppm,BmsPCnc_CalcIcp_ppm,BmsPbCnc_CalcIcp_ppm,BmsSCnc_CalcIcp_ppm,BmsSeCnc_CalcIcp_ppm,BmsTiCnc_CalcIcp_ppm,BmsZnCnc_CalcIcp_ppm,GrnNOff_CalcCombYld_kgha,GrnAlOff_CalcIcpYld_kgha,GrnAsOff_CalcIcpYld_kgha,GrnCaOff_CalcIcpYld_kgha,GrnCdOff_CalcIcpYld_kgha,GrnCoOff_CalcIcpYld_kgha,GrnCrOff_CalcIcpYld_kgha,GrnCuOff_CalcIcpYld_kgha,GrnFeOff_CalcIcpYld_kgha,GrnKOff_CalcIcpYld_kgha,GrnMgOff_CalcIcpYld_kgha,GrnMnOff_CalcIcpYld_kgha,GrnMoOff_CalcIcpYld_kgha,GrnNaOff_CalcIcpYld_kgha,GrnPOff_CalcIcpYld_kgha,GrnPbOff_CalcIcpYld_kgha,GrnSOff_CalcIcpYld_kgha,GrnSeOff_CalcIcpYld_kgha,GrnTiOff_CalcIcpYld_kgha,GrnZnOff_CalcIcpYld_kgha,StrwNOff_CalcCombYld_kgha,StrwAlOff_CalcIcpYld_kgha,StrwAsOff_CalcIcpYld_kgha,StrwCaOff_CalcIcpYld_kgha,StrwCdOff_CalcIcpYld_kgha,StrwCoOff_CalcIcpYld_kgha,StrwCrOff_CalcIcpYld_kgha,StrwCuOff_CalcIcpYld_kgha,StrwFeOff_CalcIcpYld_kgha,StrwKOff_CalcIcpYld_kgha,StrwMgOff_CalcIcpYld_kgha,StrwMnOff_CalcIcpYld_kgha,StrwMoOff_CalcIcpYld_kgha,StrwNaOff_CalcIcpYld_kgha,StrwNiOff_CalcIcpYld_kgha,StrwPOff_CalcIcpYld_kgha,StrwPbOff_CalcIcpYld_kgha,StrwSOff_CalcIcpYld_kgha,StrwSeOff_CalcIcpYld_kgha,StrwTiOff_CalcIcpYld_kgha,StrwZnOff_CalcIcpYld_kgha,BmsNOff_CalcCombYld_kgha,BmsAlOff_CalcIcpYld_kgha,BmsAsOff_CalcIcpYld_kgha,BmsCaOff_CalcIcpYld_kgha,BmsCdOff_CalcIcpYld_kgha,BmsCoOff_CalcIcpYld_kgha,BmsCrOff_CalcIcpYld_kgha,BmsCuOff_CalcIcpYld_kgha,BmsFeOff_CalcIcpYld_kgha,BmsKOff_CalcIcpYld_kgha,BmsMgOff_CalcIcpYld_kgha,BmsMnOff_CalcIcpYld_kgha,BmsMoOff_CalcIcpYld_kgha,BmsNaOff_CalcIcpYld_kgha,BmsPOff_CalcIcpYld_kgha,BmsPbOff_CalcIcpYld_kgha,BmsSOff_CalcIcpYld_kgha,BmsSeOff_CalcIcpYld_kgha,BmsTiOff_CalcIcpYld_kgha,BmsZnOff_CalcIcpYld_kgha,NHi_CalcCombYld_%,AlHi_CalcIcpYld_%,AsHi_CalcIcpYld_%,CaHi_CalcIcpYld_%,CdHi_CalcIcpYld_%,CoHi_CalcIcpYld_%,CrHi_CalcIcpYld_%,CuHi_CalcIcpYld_%,FeHi_CalcIcpYld_%,KHi_CalcIcpYld_%,MgHi_CalcIcpYld_%,MnHi_CalcIcpYld_%,MoHi_CalcIcpYld_%,NaHi_CalcIcpYld_%,PHi_CalcIcpYld_%,PbHi_CalcIcpYld_%,SHi_CalcIcpYld_%,SeHi_CalcIcpYld_%,TiHi_CalcIcpYld_%,ZnHi_CalcIcpYld_%,SlMinN_SoilSam_kgha,FertN_FertApl_kgha,AvailN_CalcNutAvail_kgha
313,1,15,Mercia,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,48.88268156,559.9172862,1.68,24.49638127,43.75,38.4,9.41,11.06660048,9.84,11.57,19.24,61.60288946,67.07756359,48.53858991,20.19916351,32.78931181,0.062580546,239.65,2.403,0.000697482,4.5567,0.053008294,1.1717,,7.7747,0.000377187,0.003623422,0.365161646,0.075372879,0.00323977,2.84482,0.001613715,0.245034679,2.42669,0.160611416,,,0.002693897,0.6185,0.003282995,,0.376316336,5.27629,,6.9141,0.000212913,0.004172224,1.047150839,0.046887845,0.004858581,7.84389,0.004872971,1.6341,0.03055467,3.21288,0.122919335,0.00011601,5.64159,0.000546944,1.49,0.002019127,,0.218274696,3.26955,,4.15372,0.000293214,0.003903955,0.713776234,0.060812093,0.004067263,1.79158,0.003279759,0.13539825,1.7696,0.141344235,,,0.001596432,226.04,0.065609459,0.004286306,4.986283729,0.000110158,,0.007313354,0.035480523,0.340841158,34.34933344,7.090033062,0.304752514,0.002676008,0.151795889,23.04945758,0.000228269,15.10809019,,,0.253404432,60.84,0.322935943,,37.0168339,0.000519009,,0.000679751,0.020943437,0.410406116,103.0043209,4.612182338,0.477920532,0.000771574,0.479335952,0.001607319,3.005548919,0.003160395,12.09111638,0.01141152,0.005549426,0.053800844,286.88,0.388545402,,42.00311763,0.000629167,,0.007993105,0.05642396,0.751247274,137.3536544,11.7022154,0.782673045,0.003447582,0.631131841,26.0550065,0.003388664,27.19920657,,,0.307205277,78.79271628,16.88591832,,11.87122292,17.50859985,,91.49578144,62.88201551,45.3700359,25.00795016,60.58710099,38.93739737,77.61984639,24.05137549,88.46460116,6.736265069,55.54606952,,,82.48700512,115.6930672,350.0,465.69
314,1,16,Hereward,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,51.0528526,554.5671068,1.702,26.43902565,47.67507003,35.7,9.44,11.10439077,9.05,10.65,18.49,65.93230237,60.21374438,51.98777841,20.26813973,30.74083416,0.225456579,223.59,2.565,0.000925208,,0.04408772,3.56423,1.96549,2.4629,0.000343594,0.003191138,0.348592496,0.065853953,0.003081868,3.12481,0.001574672,0.219370113,2.7963,0.167553998,3.07782,4.77916,0.002531,0.7176,0.004663827,,0.453205168,4.6294,,1.16365,0.000202032,0.004694268,0.971389223,0.068765263,0.005952456,2.7521,0.004113024,1.1585,0.033213451,1.12245,0.126300899,,7.33974,0.000488021,1.66,0.002755156,,0.24433904,4.08542,,1.7986,0.000274303,0.003926877,0.653433728,0.067278956,0.004486939,2.94238,0.002817123,0.128251738,1.977,0.147361783,,3.83658,0.00153102,242.1,0.087327935,,4.161321786,0.000336418,0.000185517,0.002271236,0.032430953,0.301202989,32.90271201,6.215778253,0.29088928,0.002949421,0.148629029,20.70575744,0.002639352,15.81497309,0.002905074,0.000451092,0.2388943,64.94,0.422049602,,41.01246655,0.000418902,,0.001053039,0.018282703,0.424804332,87.90514938,6.222861593,0.538663084,0.002490495,0.372205062,0.001000735,3.0056267,0.00101575,11.42950648,,0.006642041,0.044163118,307.04,0.509377537,,45.17378834,0.00075532,,0.003324275,0.050713656,0.726007321,120.8078614,12.43863985,0.829552364,0.005439916,0.520834091,23.71138414,0.003655102,27.24447957,,0.007093133,0.283057419,78.85023963,17.14404916,,9.211806091,44.53977884,,68.32274192,63.94915279,41.48759667,27.23557195,49.97152687,35.06581288,54.21813755,28.53673203,87.32411958,72.21007645,58.0483582,,6.359559688,84.39782337,115.6930672,350.0,465.69
315,1,17,Robigus,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,51.04834642,557.0171095,1.417,23.56099236,42.29850746,33.5,7.89,9.285802872,7.57,8.9,15.46,51.96902941,63.88697547,38.13476997,16.94878665,32.61324455,-0.131700892,288.1,2.25,0.000438479,4.12856,0.049295038,3.16347,,2.18797,0.000498066,0.003786902,0.46663363,0.09128598,0.00419752,1.84992,0.00172824,0.287124823,2.03252,0.152110996,,2.02737,0.003060285,0.8512,0.004566562,3.91879,0.374006759,2.47262,,1.4454,0.000244249,0.004920823,0.99492041,0.062027833,0.007529862,5.02787,0.003961859,8.3239,0.043501466,,0.134864007,,8.08983,0.000620611,1.57,0.002459244,4.02588,0.208246795,2.82529,,1.82429,0.000373819,0.004341975,0.725238744,0.076963633,0.005828757,1.1948,0.002821633,0.167867162,,0.143668309,,4.0636,0.001866024,177.59,0.034608877,0.003258646,3.890824047,0.00024969,,0.001726947,0.039312011,0.298897611,36.83107716,7.205140714,0.331307432,0.001460132,0.136408782,22.66256832,0.001604253,12.00601815,,0.000160019,0.241546253,64.43,0.345631625,0.002966034,28.30763087,0.000187146,,0.001093716,0.018486625,0.372444706,75.30302344,4.694730639,0.569916349,0.000380547,0.299863121,0.000629954,3.292516572,,10.20751745,,0.006122988,0.046972456,242.02,0.380240502,0.00622468,32.19845492,0.000436837,,0.002820663,0.057798636,0.671342317,112.1341006,11.89987135,0.901223781,0.001840679,0.436271904,25.9550849,,22.2135356,,0.006283006,0.288518709,73.37980025,9.101838758,52.35042046,12.08388433,57.15876434,,61.22486796,68.01546447,44.52238495,32.84556345,60.54805552,36.76194955,79.32573011,31.26691893,87.31456058,,54.04820899,,2.546851225,83.71944192,115.6930672,350.0,465.69
316,1,18,Istabraq,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,54.69685425,546.302118,2.01,28.97275085,53.03430079,37.9,10.98,12.91843832,9.09,10.7,20.08,62.71127395,68.74184687,50.27086631,23.57920559,37.59962779,-0.165491201,231.59,2.132,0.000716511,,0.037786217,6.3517,,4.26917,0.000346446,0.003143305,0.390972993,0.07752798,0.003510406,1.87737,0.00160464,0.240974845,2.3726,0.136490433,,2.03982,0.002453082,0.637,0.002411494,,0.315080396,4.82318,,9.95477,0.000184712,0.00355971,1.037583374,0.044041808,0.005171591,2.86937,0.003150155,2.26913,0.031989021,1.31859,0.100841497,,4.13422,0.000429644,1.45,0.001484392,,0.163409203,2.53244,,2.7868,0.000273175,0.00333195,0.683907836,0.062357691,0.004262975,1.15685,0.002304807,0.146297692,7.2718,0.120340343,,1.9845,0.001536401,234.11,0.078677733,,4.149180739,6.9739,,0.004687831,0.038042066,0.345156023,42.93146417,8.51309369,0.385466155,0.002061477,0.176200265,26.46065868,0.000260468,14.98756749,,0.000223986,0.269364915,57.93,0.219321481,,28.65605052,0.00043866,,0.00090537,0.016799234,0.323749859,94.36652346,4.005530979,0.470347809,0.000260965,0.286501496,0.000206374,2.909349519,0.001199237,9.171370437,,0.003760002,0.039075429,292.04,0.297999214,,32.80523126,0.000508399,,0.005593201,0.0548413,0.668905882,137.2979876,12.51862467,0.855813964,0.002322442,0.462701761,29.3700082,0.001459705,24.15893793,,0.003983988,0.308440343,80.16240645,26.40199333,,12.64792406,13.71737052,,83.81302782,69.36755008,51.60008792,31.26882259,68.00342621,45.04088167,88.76335357,38.08074215,90.09414809,17.84390059,62.03736081,,5.622146958,87.33128478,115.6930672,350.0,465.69
317,1,19,Soissons,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,52.32338496,471.7606559,1.939,23.27592651,49.33842239,39.3,9.15,10.76169308,8.34,9.81,17.48,57.16735305,65.66830989,47.81017452,19.64263538,34.35988258,0.086512356,243.04,2.434,0.000294154,4.67951,0.041920072,1.25852,,9.83753,0.00040876,0.00335549,0.311088307,0.089839157,0.003389491,1.58957,0.001729592,0.23543649,1.65283,0.156061228,,6.8316,0.002494383,0.5228,0.002200278,,0.287427149,4.56414,,7.1026,0.000155114,0.004506218,0.641985934,0.063941555,0.005237452,9.9548,0.002484936,1.02538,0.027155025,1.9027,0.087291567,0.000171777,4.414,0.00045257,1.52,0.00120293,,0.158969536,2.83453,,5.48596,0.00028783,0.003904118,0.468849095,0.077492057,0.004270537,1.3398,0.002089715,0.136134938,1.77166,0.123274181,,2.1141,0.001520916,222.65,0.026907557,0.004280557,3.834613056,0.000115123,,0.008998823,0.037391112,0.30694138,28.45661347,8.217982209,0.310051663,0.001454048,0.158213395,21.53640957,0.001511915,14.2756058,,6.24867,0.228172177,43.58,0.183394688,,23.95724625,0.000380424,,0.000592007,0.01292884,0.375596332,53.50995945,5.329571664,0.436545172,0.000825628,0.207121105,0.000854665,2.263389608,0.001585392,7.2758108,0.014317724,0.003667546,0.03772199,266.22,0.210302245,,27.79185931,0.000495547,,0.009590829,0.050319953,0.682537712,81.96657292,13.54755387,0.746596835,0.002279676,0.3653345,23.79979917,0.003097307,21.5514166,,0.003673795,0.265894168,83.6319542,12.79470748,,13.79761251,23.23141732,,93.8273687,74.30673236,44.97061114,34.71733959,60.66026595,41.52866025,63.783087,43.30644783,90.48987938,48.81385772,66.23975613,,0.170087689,85.81315611,115.6930672,350.0,465.69
318,1,20,Siskin,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,55.63793819,612.0106914,1.876,29.21455616,47.73536896,39.3,11.48,13.50743597,9.15,10.77,20.64,67.84514861,65.31339285,55.62002322,24.65426561,36.33902514,-0.027837392,206.67,2.256,0.000318498,,0.04387648,3.1139,8.2151,4.42111,0.000343146,0.002987086,0.379590489,0.066089708,0.003006209,3.06559,0.00108933,0.204891418,2.5873,0.149008125,,1.82363,0.00216148,0.6219,0.002357303,,0.427957987,,,8.16421,0.000198497,0.005429298,0.990628576,0.060904868,0.006232571,2.2992,0.002876685,1.309,0.029794088,,0.108526405,,4.27842,0.000439366,1.53,0.001222954,,0.214262956,,,2.822,0.000278976,0.004070501,0.650659583,0.063789606,0.00443749,2.686,0.001882237,0.127214632,,0.131049599,,1.99946,0.001397515,259.02,0.036567722,,5.037599362,0.000357517,9.41642,0.005076017,0.039397642,0.342956867,43.58200088,7.587971269,0.345152509,0.003519702,0.125069445,23.52424047,0.002963016,17.10810046,,0.000209377,0.248166504,56.93,0.215798237,,39.17722525,,,0.000747389,0.018171298,0.497022686,90.68665631,5.575509314,0.57055799,0.002023065,0.26334487,0.001198318,2.727486673,,9.935001882,,0.003916662,0.040221552,315.95,0.252365959,,44.21482461,,,0.005823406,0.057568941,0.839979553,134.2686572,13.16348058,0.915710499,0.005542766,0.388414314,26.25172714,,27.04310234,,0.004126039,0.288388057,81.98084073,14.48995833,,11.39346227,,,87.16577805,68.4355866,40.82919226,32.45880446,57.64411032,37.69231756,63.50081312,32.20000911,89.61025818,,63.2623441,,5.074519251,86.05297574,115.6930672,350.0,465.69
319,1,21,Claire,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,52.43627958,558.5767515,1.724,27.43550768,49.11680912,35.1,9.63,11.32925082,8.74,10.28,18.36,58.3959911,67.53135142,46.42337281,20.6785625,35.41092823,-0.089330843,249.5,2.245,0.000319816,,0.043045478,2.63255,,2.2515,0.000345012,0.002920295,0.399056385,0.077502306,0.003027022,2.43398,0.00141394,0.230513906,2.37564,0.149860262,5.73538,,0.00236981,0.6383,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,,,,,,,216.19,0.030797798,,4.145220637,0.000253511,,0.002166867,0.033224219,0.281220421,38.4285839,7.463366012,0.291498107,0.002343886,0.136160454,22.19817375,0.002287706,14.43133818,0.00552309,,0.228209464,55.76,,,,,,,,,,,,,,,,,,,,,271.95,,,,,,,,,,,,,,,,,,,,79.49753388,,,,,,,,,,,,,,,,,,,,115.6930672,350.0,465.69
320,1,22,Avalon,SFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,51.56232438,533.459066,1.835,24.71963096,46.33838384,39.6,9.79,11.51643984,9.2,10.82,18.98,64.67601922,63.03207847,51.33139369,21.02022674,32.50080476,0.112008466,226.65,2.442,0.000232103,,0.041002612,4.699,,3.87357,0.000400287,0.00312158,0.336039662,0.069200668,0.002939549,2.86371,0.001472191,0.243472485,1.2492,0.160672734,,3.87414,0.00255012,0.6758,0.00273883,3.86858,0.36436278,6.89254,,1.77278,0.000207316,0.004104877,1.048407484,0.055484068,0.004739029,2.3369,0.002641261,5.98249,0.032210247,,0.119906542,,5.42899,0.000542287,1.59,0.001446303,,0.197630761,3.5842,,2.85599,0.000306817,0.003597866,0.681094077,0.062556666,0.003811175,2.6553,0.002038461,0.141141968,,0.140926538,,2.64965,0.001577572,239.05,0.022720546,,4.013734956,4.59112,,0.003791827,0.039184003,0.305570649,32.89483472,6.774035282,0.287751655,0.002803279,0.144112355,23.83345794,0.001222841,15.72821192,,3.79238,0.249630592,62.14,0.251856409,0.003557456,33.5059537,0.000633822,,0.001630205,0.019064334,0.377474978,96.40911342,5.102185836,0.435790076,0.002143246,0.242884175,0.000550136,2.961979394,,11.0263267,,0.004992369,0.04986743,301.19,0.274576955,,37.51968866,0.000679733,,0.005422032,0.058248336,0.683045627,129.3039481,11.87622112,0.723541731,0.004946525,0.38699653,26.79543733,,26.75453863,,0.005030293,0.299498022,79.36696523,8.274746141,,10.6976766,6.754297388,,69.93368349,67.27059548,44.73649156,25.43993064,57.0386423,39.76987675,56.67168906,37.23866859,88.94595615,,58.78707962,,0.753909131,83.3496629,115.6930672,350.0,465.69
373,1,23,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,1,24,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,1,25,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,1,26,Discarded,,,1.8,9.0,,2018-10-09,2019-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,27,Paragon,RFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,36.01961694,452.6100698,1.087,17.76126881,39.24187726,27.7,4.92,5.78808407,8.74,10.28,13.66,43.83062988,66.91711083,30.19369113,10.56462251,24.10328699,0.395216978,325.08,2.858,0.000289793,,0.059774065,1.17974,,2.63713,0.000501098,0.004166487,0.43140446,0.101139252,0.005404953,2.23756,0.00258502,0.346658774,3.48224,0.183855897,,,0.00351565,0.7267,0.003252084,,0.264260479,3.79384,,1.15516,0.000205214,0.003407588,0.960589481,0.040998131,0.004805971,4.9193,0.005070556,1.37282,0.036115882,2.04175,0.102193415,,3.94853,0.00057038,1.49,0.002185078,,0.190605256,2.85225,,1.68896,0.00031179,0.00368094,0.769979063,0.062660733,0.005021722,1.1216,0.004175275,0.147972242,2.5661,0.131607929,,,0.001631255,140.61,0.014257436,,2.940807142,5.8418,,0.001297436,0.024653371,0.204985821,21.2245449,4.975921186,0.265916728,0.001100851,0.127179655,17.05516606,0.001713219,9.045473825,,,0.172965471,63.51,0.284199476,,23.09371064,0.000331543,,0.001009491,0.017933678,0.29778893,83.94586887,3.58282475,0.419993573,0.000429166,0.443115638,0.001199707,3.156165193,0.001784286,8.930677687,,0.003450617,0.049845459,204.12,0.298456912,,26.03451778,0.000389585,,0.002306927,0.042587048,0.502774751,105.1704138,8.558745936,0.685910301,0.001530018,0.570295293,20.21133125,0.003497505,17.97615151,,,0.22281093,68.88719421,4.777049894,,11.29580031,14.89836366,,56.24088502,57.889362,40.77090604,20.1810986,58.13843784,38.7684406,71.9502478,22.30066717,84.38417958,48.98402614,50.31930121,,,77.62880876,115.6930672,350.0,465.69
322,1,28,Soissons,RFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,45.61816873,506.14021,1.394,21.18797155,41.86186186,33.3,7.06,8.300699444,8.41,9.9,15.47,46.76583011,71.01782171,33.72554699,15.15073989,32.39702974,-0.178537,308.64,2.226,0.000160068,,0.043608563,1.48815,,2.57899,0.000384536,0.002527762,0.299545599,0.085162463,0.003133583,1.62924,0.00133431,0.225301451,1.63133,0.156509076,,,0.002573847,0.722,0.002850027,3.12321,0.267669701,3.7071,5.52342,2.69777,0.000252411,0.00377942,0.679158149,0.064545673,0.004621136,4.91445,0.004208323,,0.045581443,7.1146,0.099203102,,5.7828,0.000522685,1.41,0.001622917,,0.165457113,2.69486,,2.64358,0.000312684,0.003208437,0.505985856,0.073950675,0.003942542,3.4158,0.002897251,0.127566419,4.6198,0.125345038,,,0.001458387,157.06,0.011293724,,3.076843412,0.000104998,,0.001819628,0.02713131,0.17834862,21.13472288,6.008718061,0.221092938,0.001149523,0.09414353,15.89635682,0.001150997,11.04264577,,,0.181600221,60.73,0.239716853,0.002626947,22.51380032,0.000311805,4.64577,0.002269103,0.021230395,0.317888466,57.1242501,5.428961126,0.388685506,0.004133564,0.35396361,,3.833872491,0.005980639,8.344010623,,0.004861817,0.043963194,217.79,0.251010578,,25.59064373,0.000416803,,0.004088731,0.048361705,0.496237086,78.25897298,11.43767919,0.609778444,0.005283088,0.44810714,19.73022931,0.007131635,19.38665639,,,0.225563415,72.11578819,4.499302147,,12.02331385,25.1912887,,44.50349744,56.1008138,35.94020377,27.00613371,52.53441684,36.25791311,21.75855404,21.00915647,80.56853557,16.13931082,56.96003243,,,80.50960783,115.6930672,350.0,465.69
323,1,29,KWS Zyatt,RFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,43.45037678,578.5182121,1.084,19.47558205,33.66459627,32.2,6.27,7.377808728,8.16,9.6,14.43,46.87084602,66.12264316,32.06313181,13.46624603,28.73053759,-0.044930929,316.38,2.381,0.000233016,,0.042550478,6.06243,,0.000167371,0.000340488,0.003354278,0.352061913,0.086689091,0.003525075,3.00918,0.001564826,0.259654402,2.54235,0.160467195,,,0.002682719,0.8449,0.002447474,1.52752,0.359346628,7.5581,,1.24486,0.00025015,0.003740546,0.908660376,0.073125924,0.005072596,3.31186,0.003993559,,0.054831778,1.3397,0.127353838,0.000104305,5.05868,0.000628228,1.51,0.001485284,,0.221697507,6.9823,,7.97628,0.000289402,0.003572711,0.666816246,0.079019171,0.004400192,3.1835,0.002938265,0.14382798,1.86226,0.141741717,,,0.001520912,149.32,0.014612741,,2.668398933,0.000380183,,0.010496042,0.021352482,0.210351387,22.07828637,5.436392021,0.22106232,0.001887097,0.098132371,16.28328438,0.001594344,10.0631183,,,0.168236977,68.96,0.199756365,0.001246725,29.32891927,0.000616872,,0.001016019,0.020416556,0.305293473,74.16245132,5.968344115,0.414011839,0.002703056,0.325943728,,4.475224348,0.001093427,10.39428271,0.008513077,0.004128762,0.051274306,218.27,0.214369106,,31.9973182,0.000997056,,0.011512062,0.041769038,0.51564486,96.2407377,11.40473614,0.635074158,0.004590153,0.424076099,20.75850873,0.002687771,20.45740102,,,0.219511283,68.40741001,6.816626355,,8.339445563,38.13060954,,91.17430537,51.12035829,40.79384923,22.94068697,47.66784567,34.80889857,41.11185328,23.14027403,78.44149401,59.31844214,49.1906,,,76.64160785,115.6930672,350.0,465.69
324,1,30,Maris Widgeon,RFP,N350,1.8,9.0,1,2018-10-09,2019-09-01,35.14938489,497.9290908,1.04,14.5462431,29.21348315,35.6,5.18,6.092308875,9.55,11.24,14.73,40.43563764,78.23823446,25.23106385,11.11990474,27.50025816,-0.186730656,348.19,2.269,0.000522434,,0.058760607,4.09369,1.19991,2.59352,0.000335551,0.00300286,0.399854944,0.107908687,0.003951047,3.76154,0.001722185,0.28805024,5.07267,0.151971912,,8.25164,0.003144981,0.7411,0.002326945,7.1519,0.31729362,2.54419,,5.9895,0.000237567,0.003632756,1.037893632,0.04529092,0.004043779,5.95949,0.004357652,1.26252,0.037443596,,0.131295937,,3.3134,0.000479405,1.28,0.001692671,,0.226420856,3.08883,,4.79554,0.000272008,0.003411351,0.813626958,0.06730068,0.004011185,5.18693,0.003431302,0.12553029,,0.138563415,,2.43857,0.001416339,117.5,0.027054045,,3.042896027,0.00021199,6.21368,0.001343043,0.017376382,0.155501965,20.7063385,5.588010928,0.204603511,0.001947897,0.089182715,14.91657377,0.002626865,7.869808527,,0.000427308,0.162861668,70.81,0.222322465,0.006788484,30.31506821,0.000243079,,0.005722098,0.022697777,0.347083073,99.16309134,4.327213789,0.38635334,0.005693858,0.416341549,0.001206244,3.577459796,,12.54435962,,0.003165366,0.045803619,188.31,0.24937651,,33.35796424,0.000455069,,0.007065142,0.040074159,0.502585038,119.8694298,9.915224717,0.590956851,0.007641755,0.505524264,18.49403356,,20.41416814,,0.003592674,0.208665288,62.39808576,10.84867425,,9.121947625,46.58422065,,19.00943031,43.36056524,30.9404287,17.27407775,56.35788484,34.62241126,25.49017762,17.64162896,80.65614089,,38.55071866,,11.89387858,78.04923866,115.6930672,350.0,465.69
